epochs,seed,model_kind,index_symbol,start,end,epoch,train_loss,train_align_corr,train_geom_lambda,train_geom_qk,train_geom_attn,train_ord_lambda,train_ord_loss,train_ord_d1,train_ord_d2,train_ord_d3,train_ord_qk_d1,train_ord_qk_d2,train_ord_qk_d3,train_ord_gap12,train_ord_gap23,train_ord_qk_gap12,train_ord_qk_gap23,train_ord_order_rate,train_ord_margin_rate,train_ord_active_frac,train_ord_qk_order_rate,train_ord_qk_margin_rate,train_ord_qk_active_frac,train_ord_perturb_l2_1,train_ord_perturb_l2_2,train_ord_perturb_l2_3,train_ord_pred_d1,train_ord_pred_d2,train_ord_pred_d3,train_ord_fused_d1,train_ord_fused_d2,train_ord_fused_d3,train_ord_global_d1,train_ord_global_d2,train_ord_global_d3,train_ord_local_d1,train_ord_local_d2,train_ord_local_d3,train_ord_qk_pred_corr,train_ord_qk_fused_corr,train_ord_qk_global_corr,train_ord_qk_local_corr,train_tau_grad_norm,val_ic,val_icir,val_mae
3,17,concat_a:shuffled_intensity,^GSPC,2022-01-01,2024-12-31,3,0.00025275806566247926,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025887241957402076,-0.12264165406556797,0.007706953471960592
3,17,static,^GSPC,2022-01-01,2024-12-31,1,0.0014043610616784779,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.060455259026687594,-0.253497013718346,0.01050264163115896
3,17,static,^GSPC,2022-01-01,2024-12-31,2,0.00038014842331545996,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016475667189952907,-0.06250586107583762,0.007518966547312147
3,17,static,^GSPC,2022-01-01,2024-12-31,3,0.0002607291905184967,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02095345437617717,-0.0803902901039572,0.007419719991320265
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,1,0.002027637485696993,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010486656200941913,-0.039886557711453385,0.008294167671358212
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,2,0.0004023572189974878,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004010989010989009,0.019310969804291995,0.007746384160460941
3,27,concat_a,^GSPC,2022-01-01,2024-12-31,3,0.0003091163352576107,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006122448979591865,-0.0029074949831116026,0.00961142663541894
3,27,concat_a:binned_intensity_only,^GSPC,2022-01-01,2024-12-31,1,0.0011284051434451783,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003995290423861854,0.014754569574217818,0.007722258457562874
3,27,concat_a:binned_intensity_only,^GSPC,2022-01-01,2024-12-31,2,0.00024177045473743319,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034686008628560555,-0.15616285146756292,0.0085535857132938
3,27,concat_a:binned_intensity_only,^GSPC,2022-01-01,2024-12-31,3,0.0001726306551614984,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03567503924646781,-0.15185851578760412,0.007538685294114434
3,27,concat_a:intensity_only,^GSPC,2022-01-01,2024-12-31,1,0.0011277744941529564,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004152276295133435,0.015360527602585888,0.008192915401474257
3,27,concat_a:intensity_only,^GSPC,2022-01-01,2024-12-31,2,0.00024201222294579816,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03718995290423862,-0.16474965100995376,0.008536999288929073
3,27,concat_a:intensity_only,^GSPC,2022-01-01,2024-12-31,3,0.00017257145606745564,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03667189952904239,-0.15647136127514605,0.007559129739534557
3,27,concat_a:no_intensity,^GSPC,2022-01-01,2024-12-31,1,0.0018185101075483083,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021083202511773938,-0.08120125423306586,0.008769271797764953
3,27,concat_a:no_intensity,^GSPC,2022-01-01,2024-12-31,2,0.00039562830680327113,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075588697017268435,0.03258113601826714,0.008646633435992137
3,27,concat_a:no_intensity,^GSPC,2022-01-01,2024-12-31,3,0.0003017684040159085,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029199372056514955,0.012986177082434422,0.008499952613925991
3,27,concat_a:shuffled_intensity,^GSPC,2022-01-01,2024-12-31,1,0.0011350937726544684,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002613814756671898,-0.010640113620585989,0.007741211436701281
3,27,concat_a:shuffled_intensity,^GSPC,2022-01-01,2024-12-31,2,0.00024193636666477964,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03478806907378335,-0.15664107113281672,0.008509783137572375
3,27,concat_a:shuffled_intensity,^GSPC,2022-01-01,2024-12-31,3,0.000177279594949145,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034442700156985875,-0.14419739654284208,0.007507944254376637
3,27,static,^GSPC,2022-01-01,2024-12-31,1,0.008231452077981777,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05415227629513345,-0.21301373140349633,0.03082792800925123
3,27,static,^GSPC,2022-01-01,2024-12-31,2,0.0007546548039628971,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041295011134867665,-0.16893241241172588,0.0075631818682761
3,27,static,^GSPC,2022-01-01,2024-12-31,3,0.0004259186746991755,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03536891679748822,-0.1449454179029046,0.008032468113954899
